Position,Title,Type,Stories_Title,Source_Name,Source_Icon,Source_Authors,Link,Thumbnail,Date,Extracted_Date,Extracted_Time,Source_Icon_Domain,Link_Domain,Thumbnail_Domain,title_length,source_encoded,extracted_date,recency_factor,popularity_score,Sentiment_Score,Compound,Positive,Negative,Neutral,Sentiment_Label,polarity,sentiment_score
100,social media marketing smm what it is how it works pros and cons,block,,Investopedia,https://lh3.googleusercontent.com/0hYGbsOZWCCeqnb_p_iGTScksgVWK0ScH8qbaFrwqvUvwJFITE7jf-1HQZzWLuFOrEkDZuq8Aao,Adam Hayes,https://www.investopedia.com/terms/s/social-media-marketing-smm.asp,https://www.investopedia.com/thmb/CHEeSQHPK9MJ6TPFZKcFLTa5eqc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/SMM_Final_4188900-b14da77d5eee49019768a7b839a19efb.jpg,2017-03-25 19:23:00+00:00,2017-03-25,19:23:00,lh3.googleusercontent.com,www.investopedia.com,www.investopedia.com,64,215,2017-03-25,2781,0.3558940486506137,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.03333333333333333,0.03333333333333333
1,top  news websites in the world half grow traffic year on year,block,,Press Gazette,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://pressgazette.co.uk&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://pressgazette.co.uk/media-audience-and-business-data/media_metrics/most-popular-websites-news-world-monthly-2/,https://pressgazette.co.uk/wp-content/uploads/sites/7/2024/09/top-50-news-sites-world-september-2024-e1729270126984.webp,2024-10-20 07:00:00+00:00,2024-10-20,07:00:00,encrypted-tbn3.gstatic.com,pressgazette.co.uk,pressgazette.co.uk,62,345,2024-10-20,15,0.5375415874524715,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.2023}",0.2023,0.141,0.0,0.859,Positive,0.16666666666666669,0.16666666666666669
2,tv ratings matlock tracker premieres score big multiplatform audiences,block,,Hollywood Reporter,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.hollywoodreporter.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Rick Porter,https://www.hollywoodreporter.com/tv/tv-news/matlock-tracker-ratings-rise-streaming-1236047890/,https://www.hollywoodreporter.com/wp-content/uploads/2024/10/2878797_0450bc-e1729830595873.jpg?w=2000&h=1126&crop=1,2024-10-29 18:44:00+00:00,2024-10-29,18:44:00,encrypted-tbn1.gstatic.com,www.hollywoodreporter.com,www.hollywoodreporter.com,70,193,2024-10-29,6,0.3361352525801194,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
3,ratings roundup  paris olympics sweep ratings across all platforms up  from tokyo,block,,Sports Video Group,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.sportsvideo.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Samantha Gabay,https://www.sportsvideo.org/2024/08/13/ratings-roundup-2024-paris-olympics-sweep-ratings-across-all-platforms-up-82-from-tokyo/,https://www.sportsvideo.org/wp-content/uploads/2019/03/RatingsRoundup.png,2024-08-13 07:00:00+00:00,2024-08-13,07:00:00,encrypted-tbn3.gstatic.com,www.sportsvideo.org,www.sportsvideo.org,81,397,2024-08-13,83,0.6477356056491037,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
4,paris olympics score recordbreaking viewership across streaming platforms,block,,UPI News,https://lh3.googleusercontent.com/uSRQKFW6trtjU5VhsMh8oQW0VmBpHMvzUnt0Z1dK6AkanEYr91RLTWEs9VPYSLQfqrTOqJP1G3g,,https://www.upi.com/Entertainment_News/2024/08/12/paris-olympics-breaks-streaming-records/7831723468669/,https://cdnph.upi.com/ph/st/th/7831723468669/2024/upi/7fc6739c5e50d3cc8cbf0c7aa169b61d/v1.2/Paris-Olympics-score-record-breaking-viewership-across-streaming-platforms.jpg?lg=5&=1,2024-08-12 07:00:00+00:00,2024-08-12,07:00:00,lh3.googleusercontent.com,www.upi.com,cdnph.upi.com,73,497,2024-08-12,84,0.7751118318049652,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
5,social media fact sheet,block,,Pew Research Center,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.pewresearch.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.pewresearch.org/internet/fact-sheet/social-media/,https://www.pewresearch.org/wp-content/uploads/sites/20/2017/01/PI_17.01.10_FactSheet_social_featured.png?w=642&h=321&crop=1,2024-01-31 08:00:00+00:00,2024-01-31,08:00:00,encrypted-tbn0.gstatic.com,www.pewresearch.org,www.pewresearch.org,23,339,2024-01-31,278,0.4547579623042642,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.03333333333333333,0.03333333333333333
6,free adsupported tv networks like tubi and freevee are growing quickly,block,,NBC News,https://lh3.googleusercontent.com/qQgvCbPniYSaGbEdmp0fsD9Te7E2jE7TTCuy1h6h71QDEMnN-xVVrPE5xN5k5a6MF0XkOaNN-w,Rob Wile,https://www.nbcnews.com/business/consumer/free-ad-supported-tv-pluto-tubi-freevee-xumo-rcna160729,https://media-cldnry.s-nbcnews.com/image/upload/rockcms/2024-07/240709-remote-control-stock-mn-1330-9f73eb.jpg,2024-07-10 07:00:00+00:00,2024-07-10,07:00:00,lh3.googleusercontent.com,www.nbcnews.com,media-cldnry.s-nbcnews.com,70,287,2024-07-10,117,0.4699740607076109,"{'neg': 0.0, 'neu': 0.516, 'pos': 0.484, 'compound': 0.7579}",0.7579,0.484,0.0,0.516,Positive,0.3666666666666667,0.3666666666666667
7,news consumption by age us ,block,,Statista,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.statista.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Amy Watson,https://www.statista.com/statistics/717651/most-popular-news-platforms/,https://cdn.statcdn.com/Statistic/715000/717651-blank-754.png,2024-01-04 08:00:00+00:00,2024-01-04,08:00:00,encrypted-tbn3.gstatic.com,www.statista.com,cdn.statcdn.com,27,404,2024-01-04,305,0.5550426824722283,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
8, facebook statistics marketers should know in ,block,,Sprout Social,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://sproutsocial.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Chloe West,https://sproutsocial.com/insights/facebook-stats-for-marketers/,https://media.sproutsocial.com/uploads/2020/01/Facebook-stats-refresh.jpg,2024-03-19 07:00:00+00:00,2024-03-19,07:00:00,encrypted-tbn1.gstatic.com,sproutsocial.com,media.sproutsocial.com,46,399,2024-03-19,230,0.5840365907856402,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
9,overview and key findings of the  digital news report,block,,Reuters Institute,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://reutersinstitute.politics.ox.ac.uk&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Nic Newman,https://reutersinstitute.politics.ox.ac.uk/digital-news-report/2024/dnr-executive-summary,https://reutersinstitute.politics.ox.ac.uk/sites/default/files/inline-images/Screenshot%202024-06-05%20at%2015.14.32.png,2024-06-16 22:45:00+00:00,2024-06-16,22:45:00,encrypted-tbn3.gstatic.com,reutersinstitute.politics.ox.ac.uk,reutersinstitute.politics.ox.ac.uk,53,362,2024-06-16,141,0.5445917902854388,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
10,internet replaces tv as uks most popular news source for first time,block,,The Guardian,https://lh3.googleusercontent.com/SU8FywVNtcrG-wgjvZ_0D1-3JR_pN9LNSgjULFH74N748KVyEdkF1jdbvP4Lr7_ClbPZxL-iPw,Dan Milmo,https://www.theguardian.com/media/article/2024/sep/10/internet-tv-uk-most-popular-news-source-first-time,https://i.guim.co.uk/img/media/addd11907df229ac82a7ced3c479e04f0b86df61/0_283_5184_3110/master/5184.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=fbe7e85b2e57f650b124bb89746b375a,2024-09-10 07:00:00+00:00,2024-09-10,07:00:00,lh3.googleusercontent.com,www.theguardian.com,i.guim.co.uk,67,437,2024-09-10,55,0.6781623438348723,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.4754}",0.4754,0.219,0.0,0.781,Positive,0.45,0.45
11,top  news websites in the us all but four sites saw traffic fall in september,block,,Press Gazette,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://pressgazette.co.uk&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://pressgazette.co.uk/media-audience-and-business-data/media_metrics/most-popular-websites-news-us-monthly-3/,https://pressgazette.co.uk/wp-content/uploads/sites/7/2024/09/US-top-50-news-sites-september-2024-1038x778.webp,2024-10-10 07:00:00+00:00,2024-10-10,07:00:00,encrypted-tbn3.gstatic.com,pressgazette.co.uk,pressgazette.co.uk,77,345,2024-10-10,25,0.5660244223457152,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.1027}",0.1027,0.091,0.0,0.909,Positive,0.5,0.5
12,alex coopers call her daddy podcast now available on all audio platforms as spotify cedes exclusivity,block,,Variety,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://variety.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Todd Spangler,https://variety.com/2024/digital/news/alex-cooper-call-her-daddy-all-podcast-platforms-spotify-1235892914/,https://variety.com/wp-content/uploads/2024/01/Alex-Cooper-Call-Her-Daddy.jpg,2024-01-31 08:00:00+00:00,2024-01-31,08:00:00,encrypted-tbn1.gstatic.com,variety.com,variety.com,101,514,2024-01-31,278,0.8525716505171919,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.4,0.4
13,paywalls pose obstacles close viewership to sports fans,block,,Inklings News,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.inklingsnews.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.inklingsnews.com/e/2024/02/08/paywalls-pose-obstacles-close-viewership-to-sports-fans/,https://www.inklingsnews.com/wp-content/uploads/2024/02/Screenshot-2024-02-08-at-11.03.13%E2%80%AFAM-1200x396.png,2024-02-08 08:00:00+00:00,2024-02-08,08:00:00,encrypted-tbn2.gstatic.com,www.inklingsnews.com,www.inklingsnews.com,55,210,2024-02-08,270,0.3316592538548958,"{'neg': 0.271, 'neu': 0.729, 'pos': 0.0, 'compound': -0.3818}",-0.3818,0.0,0.271,0.729,Negative,-0.05,-0.05
14, facts about how americans use facebook two decades after its launch,block,,Pew Research Center,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.pewresearch.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Katherine Schaeffer,https://www.pewresearch.org/short-reads/2024/02/02/5-facts-about-how-americans-use-facebook-two-decades-after-its-launch/,https://www.pewresearch.org/wp-content/uploads/sites/20/2021/06/SR_24.02.02_Facebook_feature.png?w=1200&h=628&crop=1,2024-02-02 08:00:00+00:00,2024-02-02,08:00:00,encrypted-tbn0.gstatic.com,www.pewresearch.org,www.pewresearch.org,68,339,2024-02-02,276,0.5403093300023335,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
15,harman acquires roon a popular multidevice multiroom audio technology platform,block,,Samsung Global Newsroom,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://news.samsung.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://news.samsung.com/global/harman-acquires-roon-a-popular-multi-device-multi-room-audio-technology-platform,https://img.global.news.samsung.com/global/wp-content/uploads/2023/11/Harman-Roon_main1.jpg,2023-11-28 08:00:00+00:00,2023-11-28,08:00:00,encrypted-tbn1.gstatic.com,news.samsung.com,img.global.news.samsung.com,78,371,2023-11-28,342,0.604947122792626,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.4215}",0.4215,0.237,0.0,0.763,Positive,0.6,0.6
16,percentage of tiktok users who get their news from the app has nearly doubled since  new survey shows,block,,CBS News,https://lh3.googleusercontent.com/dXy0k7AMf-wXfnj2AtaLk3rZcPGjClkFvKSAQnjoLp9wa_ggxST_WSGqovh984zY8mf3vDmt,C Mandler,https://www.cbsnews.com/news/number-of-people-getting-news-from-tiktok-doubled-since-2020-pew-research/,https://assets3.cbsnewsstatic.com/hub/i/r/2023/11/16/0c40211e-8d64-445f-b0cd-f0d79fe5bedc/thumbnail/640x360/c73212efc3e7098ea7b8871e07593995/gettyimages-1227894344.jpg?v=0736ad3ef1e9ddfe1218648fe91d6c9b,2023-11-15 08:00:00+00:00,2023-11-15,08:00:00,lh3.googleusercontent.com,www.cbsnews.com,assets3.cbsnewsstatic.com,101,52,2023-11-15,355,0.1938252979877814,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.11818181818181818,0.11818181818181818
17,olympics close with huge ratings gains for nbcuniversal,block,,Hollywood Reporter,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.hollywoodreporter.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Rick Porter,https://www.hollywoodreporter.com/tv/tv-news/2024-olympics-final-tv-ratings-nbcuniversal-1235972438/,https://www.hollywoodreporter.com/wp-content/uploads/2024/08/Olympics-Closing-Ceremony-Getty-H-2024.jpg,2024-08-12 07:00:00+00:00,2024-08-12,07:00:00,encrypted-tbn1.gstatic.com,www.hollywoodreporter.com,www.hollywoodreporter.com,55,193,2024-08-12,84,0.3074312234399463,"{'neg': 0.0, 'neu': 0.561, 'pos': 0.439, 'compound': 0.5719}",0.5719,0.439,0.0,0.561,Positive,0.4000000000000001,0.4000000000000001
18,nearly half of hispanic adults use tiktok pew research survey finds,block,,NBC News,https://lh3.googleusercontent.com/qQgvCbPniYSaGbEdmp0fsD9Te7E2jE7TTCuy1h6h71QDEMnN-xVVrPE5xN5k5a6MF0XkOaNN-w,Nicole Acevedo,https://www.nbcnews.com/news/latino/tiktok-growth-hispanics-latinos-platforms-users-rcna136817,https://media-cldnry.s-nbcnews.com/image/upload/rockcms/2024-02/240201-tiktok-hispanic-growth-beg-1413p-abf83c.jpg,2024-02-02 08:00:00+00:00,2024-02-02,08:00:00,lh3.googleusercontent.com,www.nbcnews.com,media-cldnry.s-nbcnews.com,67,287,2024-02-02,276,0.4642637026259075,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,-0.16666666666666666,-0.16666666666666666
19,news platform fact sheet ,block,,Pew Research Center,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.pewresearch.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.pewresearch.org/journalism/fact-sheet/news-platform-fact-sheet/,https://www.pewresearch.org/wp-content/uploads/sites/20/2024/09/PJ_2024.09.17_news-platforms-fact-sheet_0-01.png?w=420,2024-09-17 07:00:00+00:00,2024-09-17,07:00:00,encrypted-tbn0.gstatic.com,www.pewresearch.org,www.pewresearch.org,25,339,2024-09-17,48,0.4585842321719561,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
20,social media and news fact sheet ,block,,Pew Research Center,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.pewresearch.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.pewresearch.org/journalism/fact-sheet/social-media-and-news-fact-sheet/,https://www.pewresearch.org/wp-content/uploads/sites/20/2024/09/PJ_2024.09.17_social-media-news-fact-sheet_0-01.png?w=310,2024-09-17 07:00:00+00:00,2024-09-17,07:00:00,encrypted-tbn0.gstatic.com,www.pewresearch.org,www.pewresearch.org,33,339,2024-09-17,48,0.4737933576472413,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.03333333333333333,0.03333333333333333
21,more americans  especially young adults  are regularly getting news on tiktok,block,,Pew Research Center,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.pewresearch.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL","Katerina Eva Matsa, Rebecca Leppert",https://www.pewresearch.org/short-reads/2024/09/17/more-americans-regularly-get-news-on-tiktok-especially-young-adults/,https://www.pewresearch.org/wp-content/uploads/sites/20/2024/09/SR_24.09.13_TikTokNews_1.png?w=640,2024-09-17 07:00:00+00:00,2024-09-17,07:00:00,encrypted-tbn0.gstatic.com,www.pewresearch.org,www.pewresearch.org,77,339,2024-09-17,48,0.5574435477613098,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.2333333333333333,0.2333333333333333
22,americans social media use,block,,Pew Research Center,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.pewresearch.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Jeffrey A. Gottfried,https://www.pewresearch.org/internet/2024/01/31/americans-social-media-use/,https://www.pewresearch.org/wp-content/uploads/sites/20/2024/01/PI_2024.01.31_Social-Media-use_00_01.png?w=620,2024-01-31 08:00:00+00:00,2024-01-31,08:00:00,encrypted-tbn0.gstatic.com,www.pewresearch.org,www.pewresearch.org,26,339,2024-01-31,278,0.4604613843574961,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.03333333333333333,0.03333333333333333
23,top  uk news websites in september leading publishers see sharp traffic drop,block,,Press Gazette,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://pressgazette.co.uk&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://pressgazette.co.uk/media-audience-and-business-data/media_metrics/most-popular-websites-news-uk-monthly-2/,https://pressgazette.co.uk/wp-content/uploads/sites/7/2024/11/top42-1038x778.webp,2024-11-04 08:00:00+00:00,2024-11-04,08:00:00,encrypted-tbn3.gstatic.com,pressgazette.co.uk,pressgazette.co.uk,76,345,2024-11-04,0,0.5654942965779468,"{'neg': 0.151, 'neu': 0.719, 'pos': 0.129, 'compound': -0.0772}",-0.0772,0.129,0.151,0.719,Negative,0.1875,0.1875
24, mustknow social media marketing statistics for  updated,block,,Sprout Social,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://sproutsocial.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://sproutsocial.com/insights/social-media-statistics/,https://media.sproutsocial.com/uploads/2021/02/Social-Media-Stats.svg,2024-02-08 08:00:00+00:00,2024-02-08,08:00:00,encrypted-tbn1.gstatic.com,sproutsocial.com,media.sproutsocial.com,56,399,2024-02-08,270,0.6030470865545156,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.03333333333333333,0.03333333333333333
25,cnn sees strong october with double digit yoy growth heading into  election week,block,,CNN Press Room,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://cnnpressroom.blogs.cnn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://cnnpressroom.blogs.cnn.com/2024/10/29/cnn-sees-strong-october-with-double-digit-yoy-growth-heading-into-2024-election-week/,https://secure.gravatar.com/avatar/dda18cb63340d4a1943c25d5d59d7955?s=200&d=identicon&r=g,2024-10-29 20:33:00+00:00,2024-10-29,20:33:00,encrypted-tbn2.gstatic.com,cnnpressroom.blogs.cnn.com,secure.gravatar.com,80,58,2024-10-29,6,0.1626561651276479,"{'neg': 0.0, 'neu': 0.651, 'pos': 0.349, 'compound': 0.7096}",0.7096,0.349,0.0,0.651,Positive,0.21666666666666665,0.21666666666666665
26,young people get their news from tiktok thats a huge problem for democrats,block,,Columbia Journalism Review,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.cjr.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Cameron Joseph,https://www.cjr.org/the_media_today/democrats_tiktok_news_ban_biden.php,https://www.cjr.org/wp-content/uploads/2021/06/AP_21145775956217-scaled.jpg,2024-03-15 07:00:00+00:00,2024-03-15,07:00:00,encrypted-tbn0.gstatic.com,www.cjr.org,www.cjr.org,74,81,2024-03-15,234,0.1838463716527788,"{'neg': 0.169, 'neu': 0.688, 'pos': 0.144, 'compound': -0.1027}",-0.1027,0.144,0.169,0.688,Negative,0.25000000000000006,0.25000000000000006
27,tik tok is gen zs top news source,block,,Axios,https://lh3.googleusercontent.com/l85lUZ33FMIg2XGtWUFSQsRjWkxTQE_JPUVzDezzc7JDHPJO0PZgRCyNWe67UZZCQaNx6K97,Kerry Flynn,https://www.axios.com/2024/02/16/tiktok-news-gen-z-social-media,https://images.axios.com/45UDFhGb57-Z7VX_-PARhAoxWU8=/0x0:1920x1080/1920x1080/2024/02/15/1708006916751.jpg,2024-02-16 08:00:00+00:00,2024-02-16,08:00:00,lh3.googleusercontent.com,www.axios.com,images.axios.com,33,26,2024-02-16,262,0.0274769043935867,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.2023}",0.2023,0.205,0.0,0.795,Positive,0.5,0.5
28,teens social media and technology ,block,,Pew Research Center,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.pewresearch.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL","Emily A Vogels, Navid Massarat, Risa Gelles-Watnick",https://www.pewresearch.org/internet/2022/08/10/teens-social-media-and-technology-2022/,https://www.pewresearch.org/wp-content/uploads/sites/20/2022/08/PI_2022.08.10_TeensTech_featured.png?w=640,2022-08-10 07:00:00+00:00,2022-08-10,07:00:00,encrypted-tbn0.gstatic.com,www.pewresearch.org,www.pewresearch.org,34,339,2022-08-10,817,0.4756671423391932,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.03333333333333333,0.03333333333333333
